date_time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2023-01-02 08:00:00+00:00,34.0,23.2,434.0,7.05,12.35,162.0,85.06205
2023-01-02 09:00:00+00:00,33.8,23.0,460.0,14.65,12.5,154.0,85.40779
2023-01-02 10:00:00+00:00,43.2,29.7,515.0,33.75,10.05,124.0,86.07269
2023-01-02 11:00:00+00:00,44.7,30.7,595.0,60.25,6.5,79.0,87.26951
2023-01-02 12:00:00+00:00,80.6,55.9,1616.0,123.5,7.6,13.0,87.96986
2023-01-02 13:00:00+00:00,60.3,41.8,1618.0,118.0,6.6,10.0,91.711
2023-01-02 14:00:00+00:00,62.2,43.1,1619.0,110.1,5.15,6.0,93.971634
2023-01-02 15:00:00+00:00,71.5,49.8,1587.0,99.5,3.9,2.0,96.17908
2023-01-02 16:00:00+00:00,78.7,54.8,1527.0,93.1,4.2,2.0,98.413124
2023-01-02 17:00:00+00:00,72.6,50.8,1443.0,86.95,5.05,3.0,100.104164
2023-01-02 18:00:00+00:00,65.4,45.6,1294.0,77.95,5.8,6.0,100.666664
2023-01-02 19:00:00+00:00,57.3,39.9,1131.0,69.25,5.45,8.0,100.020836
2023-01-02 20:00:00+00:00,49.9,34.8,937.0,59.7,4.75,10.0,99.255325
2023-01-02 21:00:00+00:00,43.8,30.5,736.0,49.15,3.75,14.0,98.57269
2023-01-02 22:00:00+00:00,38.8,27.0,680.0,44.9,3.05,15.0,97.77482
2023-01-02 23:00:00+00:00,35.6,24.9,673.0,42.6,2.3,17.0,96.90603
2023-01-03 00:00:00+00:00,34.5,24.0,670.0,36.5,2.6,22.0,96.0727
2023-01-03 01:00:00+00:00,29.6,20.7,634.0,34.25,2.4,33.0,94.875885
2023-01-03 02:00:00+00:00,26.1,18.2,582.0,31.0,2.15,48.0,94.26418
2023-01-03 03:00:00+00:00,24.0,16.6,513.0,25.85,2.3,70.0,93.971634
2023-01-03 04:00:00+00:00,26.4,18.2,463.0,20.5,3.2,89.0,93.475174
2023-01-03 05:00:00+00:00,29.0,20.0,413.0,14.35,4.45,110.0,92.90781
2023-01-03 06:00:00+00:00,28.0,19.3,368.0,9.85,5.95,126.0,92.57979
2023-01-03 07:00:00+00:00,24.3,16.6,357.0,11.1,6.7,123.0,92.2961
2023-01-03 08:00:00+00:00,23.8,16.3,360.0,15.05,7.3,111.0,91.76418
2023-01-03 09:00:00+00:00,25.0,17.2,393.0,23.9,7.25,94.0,91.15248
2023-01-03 10:00:00+00:00,32.1,22.1,437.0,33.4,6.0,84.0,90.6383
2023-01-03 11:00:00+00:00,38.5,26.3,498.0,45.3,4.1,75.0,89.96453
2023-01-03 12:00:00+00:00,36.0,24.9,546.0,44.4,11.2,44.0,89.57446
2023-01-03 13:00:00+00:00,42.5,29.4,599.0,42.55,10.95,47.0,86.82624
2023-01-03 14:00:00+00:00,51.1,35.4,673.0,40.0,10.65,50.0,85.72695
2023-01-03 15:00:00+00:00,61.5,42.7,747.0,38.6,11.4,52.0,85.04433
2023-01-03 16:00:00+00:00,66.6,46.2,756.0,41.1,13.9,48.0,84.4149
2023-01-03 17:00:00+00:00,67.3,46.7,743.0,45.45,17.4,40.0,83.6525
2023-01-03 18:00:00+00:00,68.9,48.0,723.0,49.35,20.6,32.0,83.28902
2023-01-03 19:00:00+00:00,68.7,47.7,723.0,49.45,20.8,28.0,83.50177
2023-01-03 20:00:00+00:00,63.8,44.4,725.0,48.1,19.85,26.0,84.19327
2023-01-03 21:00:00+00:00,54.9,38.2,702.0,43.75,17.45,26.0,85.04433
2023-01-03 22:00:00+00:00,43.8,30.4,647.0,37.35,14.45,30.0,85.72696
2023-01-03 23:00:00+00:00,32.5,22.5,571.0,29.0,10.6,37.0,86.02838
2023-01-04 00:00:00+00:00,33.9,23.5,525.0,27.4,9.2,36.0,85.815605
2023-01-04 01:00:00+00:00,28.4,19.6,483.0,23.45,8.5,44.0,85.771286
2023-01-04 02:00:00+00:00,19.4,13.4,423.0,17.85,7.5,55.0,85.67377
2023-01-04 03:00:00+00:00,14.5,9.9,366.0,12.95,7.3,66.0,85.24824
2023-01-04 04:00:00+00:00,12.8,8.7,361.0,13.3,8.9,68.0,84.65427
2023-01-04 05:00:00+00:00,11.7,8.0,374.0,15.75,11.4,68.0,83.812065
2023-01-04 06:00:00+00:00,12.6,8.6,401.0,20.5,14.75,64.0,82.74824
2023-01-04 07:00:00+00:00,11.4,7.8,423.0,25.2,17.05,58.0,81.79965
2023-01-04 08:00:00+00:00,12.0,8.3,451.0,30.9,19.35,49.0,81.01951
2023-01-04 09:00:00+00:00,11.5,8.0,481.0,37.3,21.1,39.0,80.31029
2023-01-04 10:00:00+00:00,14.9,10.3,499.0,41.05,20.95,32.0,79.49468
2023-01-04 11:00:00+00:00,20.1,14.0,513.0,44.15,19.8,26.0,78.44858
2023-01-04 12:00:00+00:00,14.1,9.7,383.0,19.9,8.25,53.0,77.358154
2023-01-04 13:00:00+00:00,16.4,11.3,372.0,17.4,7.2,56.0,76.010635
2023-01-04 14:00:00+00:00,14.9,10.2,356.0,13.85,5.7,60.0,74.40603
2023-01-04 15:00:00+00:00,13.5,9.2,334.0,9.9,4.1,64.0,72.17198
2023-01-04 16:00:00+00:00,12.7,8.6,319.0,8.5,3.7,66.0,69.202126
2023-01-04 17:00:00+00:00,11.4,7.7,305.0,7.85,3.65,67.0,65.8688
2023-01-04 18:00:00+00:00,10.0,6.7,288.0,7.4,3.75,67.0,62.41135
2023-01-04 19:00:00+00:00,9.3,6.2,277.0,7.15,3.8,67.0,58.750004
2023-01-04 20:00:00+00:00,9.4,6.3,268.0,7.1,3.95,66.0,55.070923
2023-01-04 21:00:00+00:00,9.7,6.6,259.0,7.3,4.15,65.0,51.693268
2023-01-04 22:00:00+00:00,10.2,6.9,257.0,7.65,4.15,63.0,47.829865
2023-01-04 23:00:00+00:00,10.3,7.0,258.0,8.15,4.1,62.0,43.75
2023-01-05 00:00:00+00:00,13.5,9.3,276.0,10.25,4.5,56.0,41.05903
2023-01-05 01:00:00+00:00,16.9,11.6,281.0,12.0,5.35,56.0,38.59375
2023-01-05 02:00:00+00:00,16.7,11.5,290.0,14.55,6.7,55.0,37.20486
2023-01-05 03:00:00+00:00,18.6,12.9,324.0,20.05,10.4,52.0,36.874996
2023-01-05 04:00:00+00:00,20.3,14.1,385.0,27.15,16.3,47.0,37.395832
2023-01-05 05:00:00+00:00,24.4,17.1,466.0,36.05,23.9,39.0,38.333332
2023-01-05 06:00:00+00:00,25.3,17.6,548.0,45.5,31.15,31.0,39.913193
2023-01-05 07:00:00+00:00,25.0,17.4,574.0,49.7,32.4,27.0,41.475697
2023-01-05 08:00:00+00:00,23.9,16.5,581.0,52.2,31.45,24.0,43.142365
2023-01-05 09:00:00+00:00,21.9,15.1,555.0,50.7,27.5,24.0,44.565975
2023-01-05 10:00:00+00:00,20.7,14.3,492.0,43.25,21.7,30.0,45.798607
2023-01-05 11:00:00+00:00,19.0,13.1,403.0,31.95,13.95,39.0,46.493057
2023-01-05 12:00:00+00:00,16.8,11.5,282.0,14.7,4.25,56.0,46.336807
2023-01-05 13:00:00+00:00,15.3,10.5,278.0,13.45,3.75,57.0,46.64931
2023-01-05 14:00:00+00:00,14.8,10.1,273.0,11.7,3.1,60.0,46.51042
2023-01-05 15:00:00+00:00,14.8,10.2,270.0,10.1,2.55,61.0,46.493057
2023-01-05 16:00:00+00:00,15.5,10.6,273.0,10.2,2.7,60.0,46.66667
2023-01-05 17:00:00+00:00,15.5,10.6,279.0,11.0,3.2,58.0,47.01389
2023-01-05 18:00:00+00:00,15.9,10.9,285.0,11.8,3.75,55.0,47.51736
2023-01-05 19:00:00+00:00,16.5,11.3,285.0,11.7,3.95,54.0,48.24653
2023-01-05 20:00:00+00:00,15.9,10.9,284.0,11.3,4.1,54.0,49.131947
2023-01-05 21:00:00+00:00,15.6,10.6,284.0,11.05,4.15,53.0,49.930557
2023-01-05 22:00:00+00:00,15.6,10.7,287.0,11.3,3.95,52.0,50.319153
2023-01-05 23:00:00+00:00,16.2,11.0,291.0,11.75,3.65,52.0,50.656033
2023-01-06 00:00:00+00:00,15.5,10.5,286.0,10.0,3.15,58.0,51.01064
2023-01-06 01:00:00+00:00,17.5,12.0,307.0,11.6,4.15,57.0,51.117027
2023-01-06 02:00:00+00:00,18.4,12.7,336.0,13.9,5.55,55.0,51.152485
2023-01-06 03:00:00+00:00,19.2,13.2,372.0,17.15,8.3,55.0,51.25887
2023-01-06 04:00:00+00:00,17.2,12.0,390.0,19.35,11.4,57.0,51.285465
2023-01-06 05:00:00+00:00,16.9,11.7,404.0,21.55,15.2,61.0,51.099293
2023-01-06 06:00:00+00:00,17.3,12.0,422.0,24.65,19.35,64.0,50.620567
2023-01-06 07:00:00+00:00,18.0,12.6,441.0,27.55,21.35,62.0,50.124115
2023-01-06 08:00:00+00:00,18.7,13.0,461.0,30.65,22.75,58.0,49.40972
2023-01-06 09:00:00+00:00,18.5,12.8,475.0,33.0,22.9,53.0,48.80208
2023-01-06 10:00:00+00:00,20.4,14.2,469.0,32.6,21.0,50.0,48.402775
2023-01-06 11:00:00+00:00,22.6,15.7,453.0,30.9,17.85,47.0,48.385418
2023-01-06 12:00:00+00:00,22.5,15.5,397.0,20.55,10.65,54.0,48.836807
2023-01-06 13:00:00+00:00,18.7,12.9,382.0,17.5,8.8,57.0,49.53125
2023-01-06 14:00:00+00:00,15.9,10.9,360.0,13.15,6.25,61.0,49.947914
2023-01-06 15:00:00+00:00,15.1,10.4,347.0,8.55,3.75,66.0,50.044327
2023-01-06 16:00:00+00:00,14.4,9.9,362.0,7.4,3.6,68.0,50.062054
2023-01-06 17:00:00+00:00,13.1,9.0,390.0,7.35,4.3,70.0,49.999996
2023-01-06 18:00:00+00:00,12.6,8.7,425.0,7.45,5.3,72.0,49.722214
2023-01-06 19:00:00+00:00,12.3,8.5,443.0,7.15,5.75,74.0,49.340275
2023-01-06 20:00:00+00:00,12.3,8.5,460.0,6.8,6.2,76.0,48.85416
2023-01-06 21:00:00+00:00,11.6,8.0,477.0,6.85,6.7,77.0,48.437496
2023-01-06 22:00:00+00:00,11.2,7.8,485.0,7.35,6.85,76.0,47.986107
2023-01-06 23:00:00+00:00,11.8,8.1,490.0,8.15,6.9,73.0,47.48263
2023-01-07 00:00:00+00:00,15.9,11.0,528.0,10.9,6.9,68.0,46.97916
2023-01-07 01:00:00+00:00,19.0,13.1,522.0,10.75,7.0,72.0,47.06597
2023-01-07 02:00:00+00:00,15.2,10.5,515.0,10.6,7.2,77.0,47.256943
2023-01-07 03:00:00+00:00,16.6,11.5,515.0,12.95,9.15,80.0,46.874996
2023-01-07 04:00:00+00:00,17.2,11.9,524.0,18.0,12.7,76.0,46.579857
2023-01-07 05:00:00+00:00,18.5,12.8,539.0,24.95,17.5,69.0,46.562496
2023-01-07 06:00:00+00:00,20.6,14.3,584.0,34.8,24.5,58.0,46.753468
2023-01-07 07:00:00+00:00,23.0,16.0,666.0,43.65,31.45,46.0,47.15278
2023-01-07 08:00:00+00:00,23.6,16.5,772.0,53.2,39.15,33.0,47.743053
2023-01-07 09:00:00+00:00,25.2,17.6,844.0,59.0,42.8,22.0,48.350697
2023-01-07 10:00:00+00:00,24.4,17.1,786.0,53.25,35.45,25.0,49.184032
2023-01-07 11:00:00+00:00,23.2,16.2,670.0,41.9,22.55,34.0,49.6875
2023-01-07 12:00:00+00:00,20.2,14.1,512.0,22.9,11.9,54.0,49.77431
2023-01-07 13:00:00+00:00,17.2,12.0,498.0,19.75,9.7,56.0,49.531254
2023-01-07 14:00:00+00:00,16.5,11.5,478.0,15.25,6.6,59.0,49.375008
2023-01-07 15:00:00+00:00,18.0,12.5,461.0,10.9,3.7,61.0,49.479164
2023-01-07 16:00:00+00:00,19.3,13.4,465.0,10.6,3.85,61.0,49.843754
2023-01-07 17:00:00+00:00,18.9,13.1,476.0,11.7,5.1,59.0,50.230495
2023-01-07 18:00:00+00:00,18.5,12.8,491.0,13.1,6.5,57.0,50.59397
2023-01-07 19:00:00+00:00,18.5,12.8,494.0,13.05,6.45,56.0,50.957447
2023-01-07 20:00:00+00:00,18.8,13.0,496.0,12.75,6.0,56.0,51.338654
2023-01-07 21:00:00+00:00,19.8,13.7,502.0,12.95,5.55,54.0,51.737587
2023-01-07 22:00:00+00:00,20.9,14.5,515.0,14.25,5.5,50.0,52.242905
2023-01-07 23:00:00+00:00,22.5,15.6,533.0,16.15,5.55,46.0,52.836876
2023-01-08 00:00:00+00:00,28.2,19.7,576.0,20.0,6.65,40.0,53.501778
2023-01-08 01:00:00+00:00,30.6,21.4,564.0,18.1,6.65,49.0,54.273052
2023-01-08 02:00:00+00:00,29.7,20.7,547.0,15.6,6.7,61.0,55.00887
2023-01-08 03:00:00+00:00,28.3,19.7,544.0,16.35,9.7,73.0,55.913128
2023-01-08 04:00:00+00:00,30.0,20.9,568.0,22.75,15.8,74.0,56.64007
2023-01-08 05:00:00+00:00,32.6,22.6,608.0,32.4,24.15,71.0,57.437943
2023-01-08 06:00:00+00:00,35.5,24.7,676.0,46.05,35.4,64.0,58.30674
2023-01-08 07:00:00+00:00,38.1,26.5,738.0,56.0,43.75,57.0,59.228725
2023-01-08 08:00:00+00:00,40.4,28.1,809.0,66.35,52.25,47.0,60.159576
2023-01-08 09:00:00+00:00,43.4,30.3,913.0,77.95,59.2,34.0,61.187946
2023-01-08 10:00:00+00:00,46.0,32.0,1013.0,84.5,59.0,23.0,62.31383
2023-01-08 11:00:00+00:00,61.2,42.6,1123.0,89.55,55.55,12.0,63.634754
2023-01-08 12:00:00+00:00,52.2,36.3,829.0,57.0,30.45,19.0,65.975174
2023-01-08 13:00:00+00:00,56.9,39.7,811.0,51.05,25.45,21.0,67.94326
2023-01-08 14:00:00+00:00,65.2,45.5,785.0,42.6,18.4,24.0,70.39894
2023-01-08 15:00:00+00:00,73.8,51.7,756.0,32.7,10.55,28.0,73.413124
2023-01-08 16:00:00+00:00,79.9,55.8,746.0,28.2,7.85,30.0,76.8883
2023-01-08 17:00:00+00:00,83.4,58.2,742.0,24.95,6.65,31.0,80.647156
2023-01-08 18:00:00+00:00,87.8,61.5,736.0,21.9,5.75,32.0,84.64539
2023-01-08 19:00:00+00:00,90.1,63.1,728.0,20.45,5.2,31.0,88.96277
2023-01-08 20:00:00+00:00,91.0,63.8,718.0,19.8,5.1,30.0,93.42198
2023-01-08 21:00:00+00:00,89.2,62.4,707.0,19.8,5.25,27.0,97.92553
2023-01-08 22:00:00+00:00,85.2,59.5,706.0,20.95,5.7,24.0,102.63541
2023-01-08 23:00:00+00:00,80.8,56.5,709.0,22.8,6.35,21.0,107.32292
2023-01-09 00:00:00+00:00,123.4,86.4,940.0,32.65,12.85,17.0,111.58334
2023-01-09 01:00:00+00:00,102.9,71.9,821.0,26.8,11.45,34.0,118.53125
2023-01-09 02:00:00+00:00,74.5,52.0,651.0,18.55,9.45,58.0,123.79167
2023-01-09 03:00:00+00:00,50.1,34.9,458.0,10.65,7.75,82.0,127.05208
2023-01-09 04:00:00+00:00,41.2,28.7,376.0,9.8,7.9,85.0,128.63542
2023-01-09 05:00:00+00:00,33.3,23.2,324.0,11.55,8.8,80.0,129.44792
2023-01-09 06:00:00+00:00,21.5,14.7,291.0,15.5,10.65,70.0,129.51042
2023-01-09 07:00:00+00:00,21.1,14.6,305.0,19.9,13.15,60.0,128.46873
2023-01-09 08:00:00+00:00,20.0,13.7,346.0,25.45,16.25,48.0,127.22916
2023-01-09 09:00:00+00:00,16.9,11.6,389.0,30.55,17.8,35.0,125.72916
2023-01-09 10:00:00+00:00,14.6,10.0,383.0,30.7,14.8,30.0,123.78124
2023-01-09 11:00:00+00:00,18.8,13.0,362.0,28.95,9.65,29.0,121.48959
2023-01-09 12:00:00+00:00,24.6,17.2,601.0,45.9,0.9,5.0,118.40626
2023-01-09 13:00:00+00:00,22.8,15.9,580.0,46.35,0.95,5.0,116.41667
2023-01-09 14:00:00+00:00,20.0,14.0,549.0,46.95,0.95,4.0,113.93751
2023-01-09 15:00:00+00:00,19.6,13.7,492.0,44.75,1.05,6.0,110.656265
2023-01-09 16:00:00+00:00,18.5,12.9,430.0,38.75,1.15,12.0,106.69793
2023-01-09 17:00:00+00:00,16.7,11.6,356.0,30.3,1.25,20.0,102.22918
2023-01-09 18:00:00+00:00,15.1,10.4,276.0,20.3,1.35,29.0,97.76596
2023-01-09 19:00:00+00:00,13.6,9.4,237.0,14.55,1.35,35.0,93.23582
2023-01-09 20:00:00+00:00,12.5,8.6,211.0,9.7,1.3,40.0,88.47518
2023-01-09 21:00:00+00:00,11.7,8.0,214.0,8.1,1.2,41.0,83.581566
2023-01-09 22:00:00+00:00,12.2,8.4,272.0,14.3,1.1,33.0,78.75887
2023-01-09 23:00:00+00:00,15.5,10.7,363.0,24.6,1.05,20.0,74.22874
2023-01-10 00:00:00+00:00,14.0,9.7,312.0,26.0,0.95,22.0,70.16845
2023-01-10 01:00:00+00:00,10.9,7.4,293.0,23.2,1.25,27.0,63.368797
2023-01-10 02:00:00+00:00,11.4,7.7,267.0,19.2,1.65,35.0,57.65071
2023-01-10 03:00:00+00:00,12.7,8.6,232.0,14.2,2.15,45.0,53.723408
2023-01-10 04:00:00+00:00,13.6,9.1,209.0,10.95,2.35,53.0,51.391846
2023-01-10 05:00:00+00:00,14.9,9.9,186.0,7.95,2.55,62.0,49.322918
2023-01-10 06:00:00+00:00,14.7,9.8,168.0,6.15,2.55,69.0,47.01389
2023-01-10 07:00:00+00:00,13.6,9.1,169.0,7.15,2.3,67.0,46.163193
2023-01-10 08:00:00+00:00,12.0,8.0,179.0,9.7,1.95,62.0,45.208332
2023-01-10 09:00:00+00:00,11.9,7.9,203.0,15.15,1.6,53.0,44.218746
2023-01-10 10:00:00+00:00,12.9,8.6,235.0,22.15,1.7,46.0,43.576385
2023-01-10 11:00:00+00:00,13.2,8.6,275.0,30.85,1.95,39.0,43.333332
2023-01-10 12:00:00+00:00,22.4,15.0,468.0,59.4,1.8,9.0,42.569443
2023-01-10 13:00:00+00:00,20.3,13.3,453.0,52.9,1.85,16.0,42.187504
2023-01-10 14:00:00+00:00,18.7,12.3,431.0,43.65,1.95,25.0,41.736115
2023-01-10 15:00:00+00:00,19.4,12.8,396.0,32.7,2.05,36.0,41.440975
2023-01-10 16:00:00+00:00,20.8,13.7,365.0,27.65,2.05,39.0,41.284725
2023-01-10 17:00:00+00:00,20.5,13.5,331.0,23.95,2.0,40.0,41.42361
2023-01-10 18:00:00+00:00,19.3,12.7,292.0,19.75,1.95,41.0,41.753475
2023-01-10 19:00:00+00:00,18.5,12.1,264.0,15.85,1.85,42.0,42.152782
2023-01-10 20:00:00+00:00,18.8,12.4,238.0,12.1,1.75,44.0,42.621532
2023-01-10 21:00:00+00:00,19.4,12.8,245.0,11.35,1.65,41.0,43.28125
2023-01-10 22:00:00+00:00,20.3,13.6,320.0,17.75,1.55,31.0,44.114586
2023-01-10 23:00:00+00:00,23.3,15.7,431.0,27.8,1.45,17.0,45.017365
2023-01-11 00:00:00+00:00,31.1,21.1,492.0,34.75,1.35,9.0,45.88542
2023-01-11 01:00:00+00:00,26.4,17.7,442.0,30.65,1.8,18.0,47.864582
2023-01-11 02:00:00+00:00,21.9,14.4,370.0,24.75,2.5,31.0,49.65278
2023-01-11 03:00:00+00:00,21.8,14.2,285.0,17.55,3.15,48.0,50.416668
2023-01-11 04:00:00+00:00,23.5,15.3,243.0,13.4,3.25,60.0,50.913124
2023-01-11 05:00:00+00:00,23.6,15.2,209.0,9.85,3.2,72.0,51.46277
2023-01-11 06:00:00+00:00,21.0,13.6,181.0,7.1,3.1,82.0,51.93263
2023-01-11 07:00:00+00:00,19.6,12.7,170.0,6.45,3.2,83.0,52.26951
2023-01-11 08:00:00+00:00,18.1,11.7,169.0,7.1,3.35,80.0,52.588654
2023-01-11 09:00:00+00:00,16.7,10.8,191.0,12.35,3.45,70.0,52.91667
2023-01-11 10:00:00+00:00,16.8,10.9,237.0,23.15,3.35,55.0,53.173763
2023-01-11 11:00:00+00:00,18.2,11.9,302.0,37.7,3.15,34.0,53.37766
2023-01-11 12:00:00+00:00,23.1,15.3,462.0,61.45,3.35,6.0,53.670208
2023-01-11 13:00:00+00:00,22.7,15.0,474.0,59.15,3.35,7.0,53.696804
2023-01-11 14:00:00+00:00,22.2,14.7,490.0,55.75,3.4,9.0,53.847515
2023-01-11 15:00:00+00:00,22.5,14.9,487.0,49.45,3.35,13.0,54.06028
2023-01-11 16:00:00+00:00,21.7,14.3,444.0,42.5,3.25,19.0,54.246456
2023-01-11 17:00:00+00:00,20.3,13.3,380.0,34.2,3.1,27.0,54.29964
2023-01-11 18:00:00+00:00,19.6,12.8,310.0,24.65,2.9,35.0,54.28191
2023-01-11 19:00:00+00:00,19.4,12.7,280.0,19.25,2.7,39.0,54.29078
2023-01-11 20:00:00+00:00,20.0,13.2,263.0,14.95,2.5,41.0,54.343967
2023-01-11 21:00:00+00:00,21.0,13.9,276.0,13.65,2.25,39.0,54.414894
2023-01-11 22:00:00+00:00,22.1,14.6,345.0,19.5,2.1,31.0,54.512405
2023-01-11 23:00:00+00:00,23.7,15.9,445.0,29.1,1.95,18.0,54.601063
2023-01-12 00:00:00+00:00,33.6,23.0,541.0,36.05,1.95,10.0,54.618793
2023-01-12 01:00:00+00:00,26.1,17.5,470.0,30.35,2.3,22.0,54.787235
2023-01-12 02:00:00+00:00,21.7,14.3,369.0,22.25,2.8,39.0,54.769505
2023-01-12 03:00:00+00:00,19.7,12.8,258.0,13.25,3.35,60.0,54.760635
2023-01-12 04:00:00+00:00,20.0,13.0,220.0,9.8,3.55,71.0,54.63652
2023-01-12 05:00:00+00:00,22.2,14.4,204.0,7.85,3.6,81.0,54.432617
2023-01-12 06:00:00+00:00,21.5,14.0,194.0,7.15,3.7,88.0,54.361702
2023-01-12 07:00:00+00:00,20.4,13.2,178.0,6.75,3.85,88.0,54.39716
2023-01-12 08:00:00+00:00,19.4,12.6,166.0,7.25,4.05,84.0,54.441486
2023-01-12 09:00:00+00:00,18.9,12.2,204.0,14.1,4.05,72.0,54.521275
2023-01-12 10:00:00+00:00,19.8,13.0,319.0,29.05,3.7,52.0,54.645393
2023-01-12 11:00:00+00:00,24.6,16.4,480.0,49.35,3.15,27.0,54.831566
2023-01-12 12:00:00+00:00,39.2,26.4,503.0,51.55,20.7,21.0,55.2305
2023-01-12 13:00:00+00:00,37.0,24.9,484.0,45.1,17.8,25.0,56.214542
2023-01-12 14:00:00+00:00,32.4,21.7,458.0,35.85,13.7,30.0,57.092197
2023-01-12 15:00:00+00:00,28.4,19.0,420.0,25.75,9.3,36.0,57.712765
2023-01-12 16:00:00+00:00,25.4,16.9,393.0,22.4,8.05,37.0,58.07624
2023-01-12 17:00:00+00:00,22.6,15.3,365.0,21.0,7.8,37.0,58.306736
2023-01-12 18:00:00+00:00,22.0,14.8,330.0,19.9,7.75,36.0,58.484043
2023-01-12 19:00:00+00:00,21.2,14.3,303.0,18.9,7.6,35.0,58.661346
2023-01-12 20:00:00+00:00,21.1,14.3,277.0,18.2,7.6,35.0,58.80319
2023-01-12 21:00:00+00:00,22.2,15.1,261.0,17.75,7.85,33.0,58.900707
2023-01-12 22:00:00+00:00,23.6,16.1,279.0,18.3,8.4,30.0,59.00709
2023-01-12 23:00:00+00:00,26.8,18.4,313.0,19.3,9.2,26.0,59.140068
2023-01-13 00:00:00+00:00,31.4,21.5,328.0,19.35,9.05,29.0,59.361694
2023-01-13 01:00:00+00:00,24.0,16.2,289.0,15.4,7.7,39.0,59.228718
2023-01-13 02:00:00+00:00,19.6,12.9,233.0,9.9,5.9,52.0,59.11347
2023-01-13 03:00:00+00:00,19.3,12.7,198.0,6.45,6.25,69.0,58.989357
2023-01-13 04:00:00+00:00,22.0,14.6,236.0,10.3,11.0,77.0,58.980495
2023-01-13 05:00:00+00:00,28.4,18.9,306.0,17.45,18.15,83.0,59.12234
2023-01-13 06:00:00+00:00,36.7,24.3,385.0,25.65,25.75,91.0,59.521275
2023-01-13 07:00:00+00:00,44.4,29.6,404.0,27.6,27.75,102.0,60.434402
2023-01-13 08:00:00+00:00,48.4,32.4,407.0,28.0,28.1,114.0,61.8883
2023-01-13 09:00:00+00:00,47.7,32.0,421.0,30.55,27.6,117.0,63.643616
2023-01-13 10:00:00+00:00,48.5,32.6,459.0,37.2,27.15,99.0,65.39894
2023-01-13 11:00:00+00:00,51.8,34.9,509.0,45.95,26.25,71.0,67.13653
2023-01-13 12:00:00+00:00,50.8,34.5,547.0,52.9,24.1,40.0,68.776596
2023-01-13 13:00:00+00:00,51.7,35.4,524.0,49.25,21.1,33.0,69.49468
2023-01-13 14:00:00+00:00,53.1,36.6,476.0,41.25,17.25,32.0,70.42554
2023-01-13 15:00:00+00:00,54.0,37.3,447.0,35.7,13.7,30.0,71.74645
2023-01-13 16:00:00+00:00,49.1,34.0,491.0,41.7,13.4,22.0,73.36879
2023-01-13 17:00:00+00:00,48.2,33.3,567.0,52.35,14.3,13.0,74.88475
2023-01-13 18:00:00+00:00,47.6,32.9,657.0,63.3,16.2,3.0,76.4805
2023-01-13 19:00:00+00:00,50.8,35.3,692.0,64.55,17.8,0.0,78.0851
2023-01-13 20:00:00+00:00,52.2,36.2,714.0,62.7,19.8,0.0,79.94681
2023-01-13 21:00:00+00:00,56.7,39.5,744.0,59.5,22.6,1.0,81.8883
2023-01-13 22:00:00+00:00,61.5,42.7,792.0,58.8,25.25,0.0,84.05142
2023-01-13 23:00:00+00:00,67.1,46.7,846.0,58.15,28.1,0.0,86.409584
2023-01-14 00:00:00+00:00,73.8,51.5,850.0,53.2,29.75,7.0,88.918434
2023-01-14 01:00:00+00:00,41.8,28.8,740.0,42.5,27.3,26.0,91.57801
2023-01-14 02:00:00+00:00,38.3,26.3,572.0,28.2,22.95,53.0,92.69503
2023-01-14 03:00:00+00:00,39.1,26.7,411.0,14.95,19.55,88.0,93.88297
2023-01-14 04:00:00+00:00,44.6,30.6,409.0,14.8,21.4,111.0,95.124115
2023-01-14 05:00:00+00:00,49.8,34.3,463.0,19.65,25.35,133.0,96.54255
2023-01-14 06:00:00+00:00,56.6,39.1,542.0,26.75,30.6,157.0,97.90779
2023-01-14 07:00:00+00:00,65.4,45.4,580.0,30.05,33.8,171.0,99.21986
2023-01-14 08:00:00+00:00,72.6,50.4,617.0,33.35,36.85,182.0,100.72916
2023-01-14 09:00:00+00:00,76.6,53.2,662.0,38.25,38.8,180.0,102.604164
2023-01-14 10:00:00+00:00,76.6,53.2,691.0,43.4,37.35,156.0,104.8125
2023-01-14 11:00:00+00:00,76.8,53.4,717.0,49.2,34.25,119.0,106.95834
2023-01-14 12:00:00+00:00,75.2,52.3,751.0,54.45,30.1,76.0,108.88542
2023-01-14 13:00:00+00:00,75.0,52.2,776.0,54.55,27.75,60.0,110.739586
2023-01-14 14:00:00+00:00,78.0,54.4,800.0,52.6,25.5,50.0,112.48959
2023-01-14 15:00:00+00:00,82.4,57.5,833.0,50.75,23.5,41.0,114.343765
2023-01-14 16:00:00+00:00,84.8,59.1,855.0,50.75,23.05,36.0,116.44792
2023-01-14 17:00:00+00:00,81.7,57.0,877.0,51.4,23.3,33.0,119.06251
2023-01-14 18:00:00+00:00,78.0,54.5,925.0,55.5,24.3,28.0,121.53126
2023-01-14 19:00:00+00:00,77.5,54.1,988.0,63.7,25.85,20.0,123.78125
2023-01-14 20:00:00+00:00,81.7,57.2,1067.0,74.65,27.9,11.0,125.739586
2023-01-14 21:00:00+00:00,86.6,60.5,1165.0,85.25,29.55,3.0,127.927086
